"participant","age","sex","Trial","targetWord","formantZ","FormantType","location"
"PP21",55,"F",92,"PET",0.33455887797182,"F1","lab"
"PP21",55,"F",93,"NET",-0.625494010034264,"F1","lab"
"PP21",55,"F",94,"BED",0.333478593770886,"F1","lab"
"PP21",55,"F",95,"ZET",0.784740679605484,"F1","lab"
"PP21",55,"F",96,"VET",0.622303917232416,"F1","lab"
"PP22",25,"M",97,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",98,"PET",1.3095063558541,"F1","spraaklab"
"PP22",25,"M",99,"BED",0.853403567976902,"F1","spraaklab"
"PP22",25,"M",100,"VET",0.679986130383908,"F1","spraaklab"
"PP22",25,"M",101,"WET",-0.643058335299367,"F1","spraaklab"
"PP22",25,"M",102,"NET",-3.64323521420315,"F1","spraaklab"
"PP22",25,"M",103,"BED",NA,"F1","spraaklab"
"PP22",25,"M",104,"PET",0.357163161251466,"F1","spraaklab"
"PP22",25,"M",105,"WET",-2.05603838926828,"F1","spraaklab"
"PP22",25,"M",106,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",107,"NET",-3.27940799269323,"F1","spraaklab"
"PP22",25,"M",108,"VET",0.570137044660507,"F1","spraaklab"
"PP22",25,"M",109,"VET",0.689025726524367,"F1","spraaklab"
"PP22",25,"M",110,"WET",NA,"F1","spraaklab"
"PP22",25,"M",111,"BED",0.0856833231518411,"F1","spraaklab"
"PP22",25,"M",112,"ZET",7.25404208800353,"F1","spraaklab"
"PP22",25,"M",113,"PET",0.428397075381319,"F1","spraaklab"
"PP22",25,"M",114,"NET",-2.40034324065046,"F1","spraaklab"
"PP22",25,"M",114,"WET",0.747480834351827,"F1","spraaklab"
"PP22",25,"M",114,"NET",-2.02027264160278,"F1","spraaklab"
"PP22",25,"M",114,"BED",0.518765663294107,"F1","spraaklab"
"PP22",25,"M",114,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",114,"VET",1.00074607120022,"F1","spraaklab"
"PP22",25,"M",114,"PET",0.416167549930419,"F1","spraaklab"
"PP22",25,"M",114,"BED",NA,"F1","spraaklab"
"PP22",25,"M",114,"ZET",11.3162531553663,"F1","spraaklab"
"PP22",25,"M",114,"WET",NA,"F1","spraaklab"
"PP22",25,"M",114,"VET",0.645999920414615,"F1","spraaklab"
"PP22",25,"M",114,"NET",NA,"F1","spraaklab"
"PP22",25,"M",114,"PET",-0.333244263942117,"F1","spraaklab"
"PP22",25,"M",25,"VET",0.311253317576192,"F1","spraaklab"
"PP22",25,"M",26,"BED",0.724515358514419,"F1","spraaklab"
"PP22",25,"M",27,"NET",-2.57694636557496,"F1","spraaklab"
"PP22",25,"M",28,"PET",0.833344656437701,"F1","spraaklab"
"PP22",25,"M",29,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",30,"WET",NA,"F1","spraaklab"
"PP22",25,"M",31,"WET",0.756594768226481,"F1","spraaklab"
"PP22",25,"M",32,"VET",0.0381145076667119,"F1","spraaklab"
"PP22",25,"M",33,"BED",0.677046249329695,"F1","spraaklab"
"PP22",25,"M",34,"PET",0.402440689856705,"F1","spraaklab"
"PP22",25,"M",35,"ZET",-0.124644809040781,"F1","spraaklab"
"PP22",25,"M",36,"NET",-3.51583469728838,"F1","spraaklab"
"PP22",25,"M",37,"PET",0.393118112992625,"F1","spraaklab"
"PP22",25,"M",38,"VET",0.265202918003036,"F1","spraaklab"
"PP22",25,"M",39,"WET",NA,"F1","spraaklab"
"PP22",25,"M",40,"NET",-3.07907436394968,"F1","spraaklab"
"PP22",25,"M",41,"BED",NA,"F1","spraaklab"
"PP22",25,"M",42,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",43,"NET",-2.59937729064984,"F1","spraaklab"
"PP22",25,"M",44,"WET",NA,"F1","spraaklab"
"PP22",25,"M",45,"PET",0.207780942774513,"F1","spraaklab"
"PP22",25,"M",46,"BED",NA,"F1","spraaklab"
"PP22",25,"M",47,"VET",0.369545341426608,"F1","spraaklab"
"PP22",25,"M",48,"ZET",11.5304884423231,"F1","spraaklab"
"PP22",25,"M",48,"VET",0.561859912100596,"F1","spraaklab"
"PP22",25,"M",48,"PET",0.605168017311201,"F1","spraaklab"
"PP22",25,"M",48,"BED",NA,"F1","spraaklab"
"PP22",25,"M",48,"WET",NA,"F1","spraaklab"
"PP22",25,"M",48,"NET",-3.05597956533408,"F1","spraaklab"
"PP22",25,"M",48,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",1,"VET",0.763121637818577,"F1","spraaklab"
"PP22",25,"M",2,"NET",-2.09599530123321,"F1","spraaklab"
"PP22",25,"M",3,"PET",0.793255110412715,"F1","spraaklab"
"PP22",25,"M",4,"WET",0.536227979682147,"F1","spraaklab"
"PP22",25,"M",5,"ZET",-0.229735282201902,"F1","spraaklab"
"PP22",25,"M",6,"BED",0.538695192572269,"F1","spraaklab"
"PP22",25,"M",7,"WET",0.446212914460841,"F1","spraaklab"
"PP22",25,"M",8,"PET",0.988042829176469,"F1","spraaklab"
"PP22",25,"M",9,"NET",-2.08223151494085,"F1","spraaklab"
"PP22",25,"M",10,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",11,"BED",-0.0888071658317178,"F1","spraaklab"
"PP22",25,"M",12,"VET",0.903846089337627,"F1","spraaklab"
"PP22",25,"M",13,"BED",0.200047041707329,"F1","spraaklab"
"PP22",25,"M",14,"VET",0.49130529089386,"F1","spraaklab"
"PP22",25,"M",15,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",16,"PET",0.435097817115294,"F1","spraaklab"
"PP22",25,"M",17,"WET",0.520294650598783,"F1","spraaklab"
"PP22",25,"M",18,"NET",-0.502935762858398,"F1","spraaklab"
"PP22",25,"M",19,"WET",0.636714946759726,"F1","spraaklab"
"PP22",25,"M",20,"ZET",-1.05111140424459,"F1","spraaklab"
"PP22",25,"M",21,"VET",0.633772580510442,"F1","spraaklab"
"PP22",25,"M",22,"NET",-1.02321626394297,"F1","spraaklab"
"PP22",25,"M",23,"BED",0.392540618548701,"F1","spraaklab"
"PP22",25,"M",24,"PET",0.455191231979056,"F1","spraaklab"
"PP22",25,"M",24,"NET",-2.77430014366044,"F1","spraaklab"
"PP22",25,"M",24,"VET",0.405857452915375,"F1","spraaklab"
"PP22",25,"M",24,"WET",NA,"F1","spraaklab"
"PP22",25,"M",24,"PET",0.32136145505403,"F1","spraaklab"
"PP22",25,"M",24,"BED",0.386747999370841,"F1","spraaklab"
"PP22",25,"M",24,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",96,"VET",1.20732000090401,"F1","spraaklab"
"PP22",25,"M",96,"ZET",-0.810372390646322,"F1","spraaklab"
"PP22",25,"M",96,"BED",0.439183887140507,"F1","spraaklab"
"PP22",25,"M",96,"WET",NA,"F1","spraaklab"
"PP22",25,"M",96,"NET",-1.74994984835532,"F1","spraaklab"
"PP22",25,"M",96,"PET",1.33345055639551,"F1","spraaklab"
"PP22",25,"M",49,"PET",0.912142886459113,"F1","spraaklab"
"PP22",25,"M",50,"NET",-2.35012640192803,"F1","spraaklab"
"PP22",25,"M",51,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",52,"WET",0.713397569976997,"F1","spraaklab"
"PP22",25,"M",53,"VET",0.582979295450566,"F1","spraaklab"
"PP22",25,"M",54,"BED",NA,"F1","spraaklab"
"PP22",25,"M",55,"PET",1.00099853345658,"F1","spraaklab"
"PP22",25,"M",56,"NET",-3.34084461999276,"F1","spraaklab"
"PP22",25,"M",57,"BED",0.669978218488667,"F1","spraaklab"
"PP22",25,"M",58,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",59,"VET",0.760515976909693,"F1","spraaklab"
"PP22",25,"M",60,"WET",1.22310496948738,"F1","spraaklab"
"PP22",25,"M",61,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",62,"PET",1.10049072669349,"F1","spraaklab"
"PP22",25,"M",63,"BED",1.00776769115777,"F1","spraaklab"
"PP22",25,"M",64,"VET",1.11165361491266,"F1","spraaklab"
"PP22",25,"M",65,"NET",-3.5622548360775,"F1","spraaklab"
"PP22",25,"M",66,"WET",NA,"F1","spraaklab"
"PP22",25,"M",67,"BED",-1.00481309456281,"F1","spraaklab"
"PP22",25,"M",68,"PET",0.920438116141101,"F1","spraaklab"
"PP22",25,"M",69,"VET",NA,"F1","spraaklab"
"PP22",25,"M",70,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",71,"WET",0.846462094944175,"F1","spraaklab"
"PP22",25,"M",72,"NET",-3.12864289014004,"F1","spraaklab"
"PP22",25,"M",73,"VET",0.851018360594102,"F1","spraaklab"
"PP22",25,"M",74,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",75,"PET",1.23758687612467,"F1","spraaklab"
"PP22",25,"M",76,"NET",-0.907868825903084,"F1","spraaklab"
"PP22",25,"M",77,"WET",NA,"F1","spraaklab"
"PP22",25,"M",78,"BED",1.08936133827011,"F1","spraaklab"
"PP22",25,"M",79,"WET",0.945560782644822,"F1","spraaklab"
"PP22",25,"M",80,"NET",NA,"F1","spraaklab"
"PP22",25,"M",81,"VET",1.27540962208358,"F1","spraaklab"
"PP22",25,"M",82,"BED",1.10829009059879,"F1","spraaklab"
"PP22",25,"M",83,"PET",1.19522548929649,"F1","spraaklab"
"PP22",25,"M",84,"ZET",0.801553301384095,"F1","spraaklab"
"PP22",25,"M",85,"BED",0.598782285789993,"F1","spraaklab"
"PP22",25,"M",86,"WET",0.822173403992625,"F1","spraaklab"
"PP22",25,"M",87,"ZET",0.950863745657716,"F1","spraaklab"
"PP22",25,"M",88,"NET",-3.05855662474327,"F1","spraaklab"
"PP22",25,"M",89,"PET",0.898799363742441,"F1","spraaklab"
"PP22",25,"M",90,"VET",1.16996841096966,"F1","spraaklab"
"PP22",25,"M",91,"NET",-3.00777242921813,"F1","spraaklab"
"PP22",25,"M",92,"WET",NA,"F1","spraaklab"
"PP22",25,"M",93,"BED",NA,"F1","spraaklab"
"PP22",25,"M",94,"VET",0.937579468326356,"F1","spraaklab"
"PP22",25,"M",95,"PET",0.389674180263429,"F1","spraaklab"
"PP22",25,"M",96,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",96,"BED",0.74509307409908,"F1","spraaklab"
"PP22",25,"M",96,"ZET",NA,"F1","spraaklab"
"PP22",25,"M",96,"NET",-3.36755045056534,"F1","spraaklab"
"PP22",25,"M",96,"WET",0.864999077345049,"F1","spraaklab"
"PP22",25,"M",96,"PET",0.920070739716171,"F1","spraaklab"
"PP22",25,"M",96,"VET",0.488470737447572,"F1","spraaklab"
"PP23",43,"M",97,"ZET",0.64534016954121,"F1","spraaklab"
"PP23",43,"M",98,"PET",1.33121178571506,"F1","spraaklab"
"PP23",43,"M",99,"BED",0.969266435851769,"F1","spraaklab"
"PP23",43,"M",100,"VET",1.42473618624261,"F1","spraaklab"
"PP23",43,"M",101,"WET",1.51109264862327,"F1","spraaklab"
"PP23",43,"M",102,"NET",NA,"F1","spraaklab"
"PP23",43,"M",103,"BED",0.111804809123055,"F1","spraaklab"
"PP23",43,"M",104,"PET",0.0551341440210446,"F1","spraaklab"
"PP23",43,"M",105,"WET",-0.247795083369386,"F1","spraaklab"
"PP23",43,"M",106,"ZET",-0.397092165727141,"F1","spraaklab"
"PP23",43,"M",107,"NET",0.0875790596952687,"F1","spraaklab"
"PP23",43,"M",108,"VET",0.521662700748745,"F1","spraaklab"
"PP23",43,"M",109,"VET",0.412924593586231,"F1","spraaklab"
"PP23",43,"M",110,"WET",0.460849308549792,"F1","spraaklab"
"PP23",43,"M",111,"BED",-0.263627910359621,"F1","spraaklab"
"PP23",43,"M",112,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",113,"PET",0.322320191398005,"F1","spraaklab"
"PP23",43,"M",114,"NET",0.572690035902027,"F1","spraaklab"
"PP23",43,"M",114,"WET",-0.299174890756569,"F1","spraaklab"
"PP23",43,"M",114,"NET",1.07561603112191,"F1","spraaklab"
"PP23",43,"M",114,"BED",0.253793317004821,"F1","spraaklab"
"PP23",43,"M",114,"ZET",-0.628741451283208,"F1","spraaklab"
"PP23",43,"M",114,"VET",0.0123108496258273,"F1","spraaklab"
"PP23",43,"M",114,"BED",0.847060749541172,"F1","spraaklab"
"PP23",43,"M",114,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",114,"WET",0.519925923342512,"F1","spraaklab"
"PP23",43,"M",114,"VET",0.814706312874145,"F1","spraaklab"
"PP23",43,"M",114,"NET",0.890729670695531,"F1","spraaklab"
"PP23",43,"M",114,"PET",0.926156589118077,"F1","spraaklab"
"PP23",43,"M",25,"VET",0.942685136888823,"F1","spraaklab"
"PP23",43,"M",26,"BED",-0.123208438488687,"F1","spraaklab"
"PP23",43,"M",27,"NET",0.559267726481937,"F1","spraaklab"
"PP23",43,"M",28,"PET",-0.0743987177687799,"F1","spraaklab"
"PP23",43,"M",29,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",30,"WET",0.2813217764795,"F1","spraaklab"
"PP23",43,"M",31,"WET",0.370865787996679,"F1","spraaklab"
"PP23",43,"M",32,"VET",NA,"F1","spraaklab"
"PP23",43,"M",33,"BED",NA,"F1","spraaklab"
"PP23",43,"M",34,"PET",1.07364332767834,"F1","spraaklab"
"PP23",43,"M",35,"ZET",0.624199827026195,"F1","spraaklab"
"PP23",43,"M",36,"NET",0.243424809322404,"F1","spraaklab"
"PP23",43,"M",37,"PET",0.898201356297805,"F1","spraaklab"
"PP23",43,"M",38,"VET",NA,"F1","spraaklab"
"PP23",43,"M",39,"WET",0.376333099501788,"F1","spraaklab"
"PP23",43,"M",40,"NET",0.330311536422614,"F1","spraaklab"
"PP23",43,"M",41,"BED",0.556392291855789,"F1","spraaklab"
"PP23",43,"M",42,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",43,"NET",1.06545212568512,"F1","spraaklab"
"PP23",43,"M",44,"WET",-0.0953053329492193,"F1","spraaklab"
"PP23",43,"M",45,"PET",NA,"F1","spraaklab"
"PP23",43,"M",46,"BED",0.467214766857202,"F1","spraaklab"
"PP23",43,"M",47,"VET",1.52329485978516,"F1","spraaklab"
"PP23",43,"M",48,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",48,"PET",1.18456356023082,"F1","spraaklab"
"PP23",43,"M",48,"BED",0.416998306114826,"F1","spraaklab"
"PP23",43,"M",48,"WET",-0.369240449327833,"F1","spraaklab"
"PP23",43,"M",48,"NET",1.8516803919032,"F1","spraaklab"
"PP23",43,"M",48,"ZET",0.213594442081636,"F1","spraaklab"
"PP23",43,"M",1,"VET",0.251307347228933,"F1","spraaklab"
"PP23",43,"M",2,"NET",-2.36156012950767,"F1","spraaklab"
"PP23",43,"M",3,"PET",0.429007739532524,"F1","spraaklab"
"PP23",43,"M",4,"WET",0.381481694132129,"F1","spraaklab"
"PP23",43,"M",5,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",6,"BED",1.62978445171808,"F1","spraaklab"
"PP23",43,"M",7,"WET",1.43286926208764,"F1","spraaklab"
"PP23",43,"M",8,"PET",1.21292326413725,"F1","spraaklab"
"PP23",43,"M",9,"NET",NA,"F1","spraaklab"
"PP23",43,"M",10,"ZET",-0.916840337443766,"F1","spraaklab"
"PP23",43,"M",11,"BED",-0.796343323821072,"F1","spraaklab"
"PP23",43,"M",12,"VET",NA,"F1","spraaklab"
"PP23",43,"M",13,"BED",-0.28138255653397,"F1","spraaklab"
"PP23",43,"M",14,"VET",NA,"F1","spraaklab"
"PP23",43,"M",15,"ZET",0.523219806032751,"F1","spraaklab"
"PP23",43,"M",16,"PET",-0.0426081224517379,"F1","spraaklab"
"PP23",43,"M",17,"WET",0.0951234578758348,"F1","spraaklab"
"PP23",43,"M",18,"NET",-2.27006791191921,"F1","spraaklab"
"PP23",43,"M",19,"WET",-0.0217274731079271,"F1","spraaklab"
"PP23",43,"M",20,"ZET",0.708862149753636,"F1","spraaklab"
"PP23",43,"M",21,"VET",0.114734776502554,"F1","spraaklab"
"PP23",43,"M",22,"NET",-1.24383766305272,"F1","spraaklab"
"PP23",43,"M",23,"BED",-0.204866563973714,"F1","spraaklab"
"PP23",43,"M",24,"PET",0.376350954068492,"F1","spraaklab"
"PP23",43,"M",24,"NET",-0.671968994728551,"F1","spraaklab"
"PP23",43,"M",24,"VET",0.935251697043591,"F1","spraaklab"
"PP23",43,"M",24,"WET",0.473132439531844,"F1","spraaklab"
"PP23",43,"M",24,"PET",0.247154036895114,"F1","spraaklab"
"PP23",43,"M",24,"BED",NA,"F1","spraaklab"
"PP23",43,"M",24,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",96,"VET",1.32240541358436,"F1","spraaklab"
"PP23",43,"M",96,"ZET",1.04302534790108,"F1","spraaklab"
"PP23",43,"M",96,"BED",0.748392025156212,"F1","spraaklab"
"PP23",43,"M",96,"WET",1.47754510952436,"F1","spraaklab"
"PP23",43,"M",96,"NET",NA,"F1","spraaklab"
"PP23",43,"M",96,"PET",1.96279283017896,"F1","spraaklab"
"PP23",43,"M",49,"PET",1.06129491515783,"F1","spraaklab"
"PP23",43,"M",50,"NET",NA,"F1","spraaklab"
"PP23",43,"M",51,"ZET",-0.734542403293833,"F1","spraaklab"
"PP23",43,"M",52,"WET",0.525781771653081,"F1","spraaklab"
"PP23",43,"M",53,"VET",1.3100644868344,"F1","spraaklab"
"PP23",43,"M",54,"BED",0.45125487727253,"F1","spraaklab"
"PP23",43,"M",55,"PET",1.17524438363143,"F1","spraaklab"
"PP23",43,"M",56,"NET",1.95258534773169,"F1","spraaklab"
"PP23",43,"M",57,"BED",0.636076095366708,"F1","spraaklab"
"PP23",43,"M",58,"ZET",-0.158503856550133,"F1","spraaklab"
"PP23",43,"M",59,"VET",0.990427246083924,"F1","spraaklab"
"PP23",43,"M",60,"WET",1.05065198116087,"F1","spraaklab"
"PP23",43,"M",61,"ZET",-0.280299406983857,"F1","spraaklab"
"PP23",43,"M",62,"PET",NA,"F1","spraaklab"
"PP23",43,"M",63,"BED",0.636459902935108,"F1","spraaklab"
"PP23",43,"M",64,"VET",1.06038069623698,"F1","spraaklab"
"PP23",43,"M",65,"NET",1.85482598435035,"F1","spraaklab"
"PP23",43,"M",66,"WET",0.331428871112467,"F1","spraaklab"
"PP23",43,"M",67,"BED",0.887482737064227,"F1","spraaklab"
"PP23",43,"M",68,"PET",2.44767504358701,"F1","spraaklab"
"PP23",43,"M",69,"VET",1.34377322416823,"F1","spraaklab"
"PP23",43,"M",70,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",71,"WET",1.62968087090326,"F1","spraaklab"
"PP23",43,"M",72,"NET",2.87140894206036,"F1","spraaklab"
"PP23",43,"M",73,"VET",1.80455630874243,"F1","spraaklab"
"PP23",43,"M",74,"ZET",NA,"F1","spraaklab"
"PP23",43,"M",75,"PET",2.14316520192445,"F1","spraaklab"
"PP23",43,"M",76,"NET",0.470459761628193,"F1","spraaklab"
"PP23",43,"M",77,"WET",0.591153849326813,"F1","spraaklab"
"PP23",43,"M",78,"BED",0.286721853417276,"F1","spraaklab"
"PP23",43,"M",79,"WET",1.12373099682747,"F1","spraaklab"
"PP23",43,"M",80,"NET",1.41007549035174,"F1","spraaklab"
"PP23",43,"M",81,"VET",NA,"F1","spraaklab"
"PP23",43,"M",82,"BED",NA,"F1","spraaklab"
"PP23",43,"M",83,"PET",2.63449999597978,"F1","spraaklab"
"PP23",43,"M",84,"ZET",1.03616906889849,"F1","spraaklab"
"PP23",43,"M",85,"BED",0.594429630897011,"F1","spraaklab"
"PP23",43,"M",86,"WET",1.50990395905476,"F1","spraaklab"
"PP23",43,"M",87,"ZET",0.758195148192025,"F1","spraaklab"
"PP23",43,"M",88,"NET",1.44346522480667,"F1","spraaklab"
"PP23",43,"M",89,"PET",1.94564073605978,"F1","spraaklab"
"PP23",43,"M",90,"VET",1.49175501929422,"F1","spraaklab"
"PP23",43,"M",91,"NET",0.658683549203682,"F1","spraaklab"
"PP23",43,"M",92,"WET",1.00241252368236,"F1","spraaklab"
"PP23",43,"M",93,"BED",1.12392002819644,"F1","spraaklab"
"PP23",43,"M",94,"VET",1.22280951385822,"F1","spraaklab"
"PP23",43,"M",95,"PET",1.59470057443603,"F1","spraaklab"
"PP23",43,"M",96,"ZET",-0.17544031588901,"F1","spraaklab"
"PP23",43,"M",96,"BED",0.67329209371419,"F1","spraaklab"
"PP23",43,"M",96,"ZET",-0.125309580273988,"F1","spraaklab"
"PP23",43,"M",96,"NET",0.994905791031768,"F1","spraaklab"
"PP23",43,"M",96,"WET",1.2594563416215,"F1","spraaklab"
"PP23",43,"M",96,"PET",1.38393342112934,"F1","spraaklab"
"PP23",43,"M",96,"VET",1.33633020293606,"F1","spraaklab"
"PP24",33,"F",97,"BED",1.88237944309526,"F1","spraaklab"
"PP24",33,"F",98,"WET",2.00100055632231,"F1","spraaklab"
"PP24",33,"F",99,"ZET",-0.421803361621497,"F1","spraaklab"
"PP24",33,"F",100,"NET",1.63528188155739,"F1","spraaklab"
"PP24",33,"F",101,"PET",1.24426319455604,"F1","spraaklab"
"PP24",33,"F",102,"VET",1.26191724524316,"F1","spraaklab"
"PP24",33,"F",103,"NET",2.13101010621834,"F1","spraaklab"
"PP24",33,"F",104,"WET",1.17213696732103,"F1","spraaklab"
"PP24",33,"F",105,"BED",1.06492187136163,"F1","spraaklab"
"PP24",33,"F",106,"VET",-1.19434263908271,"F1","spraaklab"
"PP24",33,"F",107,"PET",1.21746855722641,"F1","spraaklab"
"PP24",33,"F",108,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",109,"BED",NA,"F1","spraaklab"
"PP24",33,"F",110,"ZET",-0.261206143395958,"F1","spraaklab"
"PP24",33,"F",111,"NET",0.958820181562561,"F1","spraaklab"
"PP24",33,"F",112,"WET",NA,"F1","spraaklab"
"PP24",33,"F",113,"PET",0.131647519077934,"F1","spraaklab"
"PP24",33,"F",114,"VET",NA,"F1","spraaklab"
"PP24",33,"F",25,"NET",NA,"F1","spraaklab"
"PP24",33,"F",26,"VET",NA,"F1","spraaklab"
"PP24",33,"F",27,"WET",-0.217528822000458,"F1","spraaklab"
"PP24",33,"F",28,"PET",NA,"F1","spraaklab"
"PP24",33,"F",29,"BED",-2.064337629929,"F1","spraaklab"
"PP24",33,"F",30,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",31,"VET",NA,"F1","spraaklab"
"PP24",33,"F",32,"BED",NA,"F1","spraaklab"
"PP24",33,"F",33,"NET",NA,"F1","spraaklab"
"PP24",33,"F",34,"PET",-0.445289281741001,"F1","spraaklab"
"PP24",33,"F",35,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",36,"WET",-0.992960142215853,"F1","spraaklab"
"PP24",33,"F",37,"WET",NA,"F1","spraaklab"
"PP24",33,"F",38,"VET",0.418093360674667,"F1","spraaklab"
"PP24",33,"F",39,"BED",-0.444228531748908,"F1","spraaklab"
"PP24",33,"F",40,"PET",-1.21115064961052,"F1","spraaklab"
"PP24",33,"F",41,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",42,"NET",-1.18678537899528,"F1","spraaklab"
"PP24",33,"F",43,"PET",0.344042391769988,"F1","spraaklab"
"PP24",33,"F",44,"VET",NA,"F1","spraaklab"
"PP24",33,"F",45,"WET",NA,"F1","spraaklab"
"PP24",33,"F",46,"NET",-1.27477662201513,"F1","spraaklab"
"PP24",33,"F",47,"BED",-0.128850872645308,"F1","spraaklab"
"PP24",33,"F",48,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",1,"VET",-0.448035395670398,"F1","spraaklab"
"PP24",33,"F",2,"NET",0.933981196421106,"F1","spraaklab"
"PP24",33,"F",3,"PET",-0.249863557121829,"F1","spraaklab"
"PP24",33,"F",4,"WET",-0.039624601886867,"F1","spraaklab"
"PP24",33,"F",5,"ZET",2.66956305382704,"F1","spraaklab"
"PP24",33,"F",6,"BED",NA,"F1","spraaklab"
"PP24",33,"F",7,"WET",0.740208198160045,"F1","spraaklab"
"PP24",33,"F",8,"PET",-0.783341349140044,"F1","spraaklab"
"PP24",33,"F",9,"NET",NA,"F1","spraaklab"
"PP24",33,"F",10,"ZET",-1.97881416530967,"F1","spraaklab"
"PP24",33,"F",12,"VET",0.893755715592869,"F1","spraaklab"
"PP24",33,"F",13,"BED",0.554282336613643,"F1","spraaklab"
"PP24",33,"F",14,"VET",-0.000978911669133208,"F1","spraaklab"
"PP24",33,"F",15,"ZET",-0.360257780640274,"F1","spraaklab"
"PP24",33,"F",16,"PET",-1.06336949662749,"F1","spraaklab"
"PP24",33,"F",17,"WET",-0.447514529566477,"F1","spraaklab"
"PP24",33,"F",18,"NET",1.02399859644054,"F1","spraaklab"
"PP24",33,"F",19,"WET",0.212121087072816,"F1","spraaklab"
"PP24",33,"F",20,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",21,"VET",-0.789375560114905,"F1","spraaklab"
"PP24",33,"F",22,"NET",NA,"F1","spraaklab"
"PP24",33,"F",23,"BED",-0.434264127705392,"F1","spraaklab"
"PP24",33,"F",24,"PET",-0.432470708675559,"F1","spraaklab"
"PP24",33,"F",49,"NET",NA,"F1","spraaklab"
"PP24",33,"F",50,"WET",0.152812237570846,"F1","spraaklab"
"PP24",33,"F",51,"PET",0.639349813256644,"F1","spraaklab"
"PP24",33,"F",52,"BED",1.2252158905298,"F1","spraaklab"
"PP24",33,"F",53,"VET",-0.512367066398978,"F1","spraaklab"
"PP24",33,"F",54,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",55,"VET",-0.917392429351983,"F1","spraaklab"
"PP24",33,"F",56,"PET",0.486923310890634,"F1","spraaklab"
"PP24",33,"F",57,"BED",1.32716558059116,"F1","spraaklab"
"PP24",33,"F",58,"WET",1.6990654666196,"F1","spraaklab"
"PP24",33,"F",59,"NET",1.90962711090555,"F1","spraaklab"
"PP24",33,"F",60,"ZET",1.27981453674838,"F1","spraaklab"
"PP24",33,"F",61,"PET",1.37230960221232,"F1","spraaklab"
"PP24",33,"F",62,"NET",2.03250017953795,"F1","spraaklab"
"PP24",33,"F",63,"ZET",1.01208442593378,"F1","spraaklab"
"PP24",33,"F",64,"WET",-0.413815720792158,"F1","spraaklab"
"PP24",33,"F",65,"VET",0.619376398388474,"F1","spraaklab"
"PP24",33,"F",66,"BED",0.662044162059816,"F1","spraaklab"
"PP24",33,"F",67,"PET",1.07310302048294,"F1","spraaklab"
"PP24",33,"F",68,"NET",1.8311382529642,"F1","spraaklab"
"PP24",33,"F",69,"BED",-0.221341244790665,"F1","spraaklab"
"PP24",33,"F",70,"ZET",0.687754369491973,"F1","spraaklab"
"PP24",33,"F",71,"VET",1.25706787104174,"F1","spraaklab"
"PP24",33,"F",72,"WET",1.13221895673554,"F1","spraaklab"
"PP24",33,"F",73,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",74,"PET",1.73090362095201,"F1","spraaklab"
"PP24",33,"F",75,"BED",1.24326923368707,"F1","spraaklab"
"PP24",33,"F",76,"VET",1.26180283146765,"F1","spraaklab"
"PP24",33,"F",77,"NET",1.1043118177761,"F1","spraaklab"
"PP24",33,"F",78,"WET",NA,"F1","spraaklab"
"PP24",33,"F",79,"BED",1.5277351790315,"F1","spraaklab"
"PP24",33,"F",80,"PET",1.86809256609626,"F1","spraaklab"
"PP24",33,"F",81,"VET",2.41073998035436,"F1","spraaklab"
"PP24",33,"F",82,"ZET",-0.504294401832472,"F1","spraaklab"
"PP24",33,"F",83,"WET",1.51883349590799,"F1","spraaklab"
"PP24",33,"F",84,"NET",1.4164421868729,"F1","spraaklab"
"PP24",33,"F",85,"VET",1.5177074154407,"F1","spraaklab"
"PP24",33,"F",86,"ZET",NA,"F1","spraaklab"
"PP24",33,"F",87,"PET",1.93379299011201,"F1","spraaklab"
